id,tag,name,parent_id,stem,extension,path,size,owner,group,created,accessed,modified
9772487,Directory,sqlite3,9771638,sqlite3,,/Users/starver/code/public/cpython/Lib/sqlite3,192,501,20,1545241636,1545524453,1545241636
9772491,Directory,test,9772487,test,,/Users/starver/code/public/cpython/Lib/sqlite3/test,384,501,20,1545241636,1545524453,1545241636
9772076,Directory,ensurepip,9771638,ensurepip,,/Users/starver/code/public/cpython/Lib/ensurepip,192,501,20,1545241636,1545524453,1545241636
9772079,Directory,_bundled,9772076,_bundled,,/Users/starver/code/public/cpython/Lib/ensurepip/_bundled,128,501,20,1545241636,1545524453,1545241636
9771708,Directory,concurrent,9771638,concurrent,,/Users/starver/code/public/cpython/Lib/concurrent,128,501,20,1545241636,1545524453,1545241636
9771710,Directory,futures,9771708,futures,,/Users/starver/code/public/cpython/Lib/concurrent/futures,192,501,20,1545241636,1545524453,1545241636
9773762,Directory,venv,9771638,venv,,/Users/starver/code/public/cpython/Lib/venv,160,501,20,1545241637,1545524453,1545241637
9773765,Directory,scripts,9773762,scripts,,/Users/starver/code/public/cpython/Lib/venv/scripts,160,501,20,1545241637,1545524453,1545241637
9773772,Directory,posix,9773765,posix,,/Users/starver/code/public/cpython/Lib/venv/scripts/posix,128,501,20,1545241637,1545524453,1545241637
9773769,Directory,nt,9773765,nt,,/Users/starver/code/public/cpython/Lib/venv/scripts/nt,128,501,20,1545241637,1545524453,1545241637
9773766,Directory,common,9773765,common,,/Users/starver/code/public/cpython/Lib/venv/scripts/common,128,501,20,1545241637,1545524453,1545241637
9771798,Directory,dbm,9771638,dbm,,/Users/starver/code/public/cpython/Lib/dbm,192,501,20,1545241636,1545524453,1545241636
9772267,Directory,importlib,9771638,importlib,,/Users/starver/code/public/cpython/Lib/importlib,288,501,20,1545241636,1545524453,1545241636
9773814,Directory,xmlrpc,9771638,xmlrpc,,/Users/starver/code/public/cpython/Lib/xmlrpc,160,501,20,1545241637,1545524453,1545241637
9772285,Directory,lib2to3,9771638,lib2to3,,/Users/starver/code/public/cpython/Lib/lib2to3,576,501,20,1545241636,1545524453,1545241636
9772294,Directory,fixes,9772285,fixes,,/Users/starver/code/public/cpython/Lib/lib2to3/fixes,1760,501,20,1545241636,1545524453,1545241636
9772363,Directory,tests,9772285,tests,,/Users/starver/code/public/cpython/Lib/lib2to3/tests,448,501,20,1545241636,1545524453,1545241636
9772366,Directory,data,9772363,data,,/Users/starver/code/public/cpython/Lib/lib2to3/tests/data,352,501,20,1545241636,1545524453,1545241636
9772372,Directory,fixers,9772366,fixers,,/Users/starver/code/public/cpython/Lib/lib2to3/tests/data/fixers,192,501,20,1545241636,1545524453,1545241636
9772374,Directory,myfixes,9772372,myfixes,,/Users/starver/code/public/cpython/Lib/lib2to3/tests/data/fixers/myfixes,256,501,20,1545241636,1545524453,1545241636
9772350,Directory,pgen2,9772285,pgen2,,/Users/starver/code/public/cpython/Lib/lib2to3/pgen2,352,501,20,1545241636,1545524453,1545241636
9772110,Directory,idlelib,9771638,idlelib,,/Users/starver/code/public/cpython/Lib/idlelib,2496,501,20,1545241636,1545524453,1545241636
9772114,Directory,Icons,9772110,Icons,,/Users/starver/code/public/cpython/Lib/idlelib/Icons,512,501,20,1545241636,1545524453,1545241636
9772168,Directory,idle_test,9772110,idle_test,,/Users/starver/code/public/cpython/Lib/idlelib/idle_test,2080,501,20,1545241636,1545524453,1545241636
9772461,Directory,pydoc_data,9771638,pydoc_data,,/Users/starver/code/public/cpython/Lib/pydoc_data,160,501,20,1545241636,1545524453,1545241636
9771703,Directory,collections,9771638,collections,,/Users/starver/code/public/cpython/Lib/collections,128,501,20,1545241636,1545524453,1545241636
9771661,Directory,asyncio,9771638,asyncio,,/Users/starver/code/public/cpython/Lib/asyncio,896,501,20,1545241636,1545524453,1545241636
9772397,Directory,logging,9771638,logging,,/Users/starver/code/public/cpython/Lib/logging,160,501,20,1545241636,1545524453,1545241636
9771918,Directory,email,9771638,email,,/Users/starver/code/public/cpython/Lib/email,768,501,20,1545241636,1545524453,1545241636
9771936,Directory,mime,9771918,mime,,/Users/starver/code/public/cpython/Lib/email/mime,352,501,20,1545241636,1545524453,1545241636
9775970,Directory,m4,9768633,m4,,/Users/starver/code/public/cpython/m4,128,501,20,1545241637,1545524453,1545241637
9770925,Directory,Doc,9768633,Doc,,/Users/starver/code/public/cpython/Doc,896,501,20,1545241636,1545524453,1545241636
9770998,Directory,distutils,9770925,distutils,,/Users/starver/code/public/cpython/Doc/distutils,448,501,20,1545241636,1545524453,1545241636
9771460,Directory,tutorial,9770925,tutorial,,/Users/starver/code/public/cpython/Doc/tutorial,608,501,20,1545241636,1545524453,1545241636
9771440,Directory,tools,9770925,tools,,/Users/starver/code/public/cpython/Doc/tools,224,501,20,1545241636,1545524453,1545241636
9771441,Directory,extensions,9771440,extensions,,/Users/starver/code/public/cpython/Doc/tools/extensions,224,501,20,1545241636,1545524453,1545241636
9771448,Directory,static,9771440,static,,/Users/starver/code/public/cpython/Doc/tools/static,128,501,20,1545241636,1545524453,1545241636
9771452,Directory,templates,9771440,templates,,/Users/starver/code/public/cpython/Doc/tools/templates,288,501,20,1545241636,1545524453,1545241636
9771105,Directory,install,9770925,install,,/Users/starver/code/public/cpython/Doc/install,96,501,20,1545241636,1545524453,1545241636
9771107,Directory,installing,9770925,installing,,/Users/starver/code/public/cpython/Doc/installing,96,501,20,1545241636,1545524453,1545241636
9771019,Directory,faq,9770925,faq,,/Users/starver/code/public/cpython/Doc/faq,384,501,20,1545241636,1545524453,1545241636
9771050,Directory,includes,9770925,includes,,/Users/starver/code/public/cpython/Doc/includes,832,501,20,1545241636,1545524453,1545241636
9771069,Directory,sqlite3,9771050,sqlite3,,/Users/starver/code/public/cpython/Doc/includes/sqlite3,1024,501,20,1545241636,1545524453,1545241636
9771478,Directory,using,9770925,using,,/Users/starver/code/public/cpython/Doc/using,288,501,20,1545241636,1545524453,1545241636
9771109,Directory,library,9770925,library,,/Users/starver/code/public/cpython/Doc/library,10176,501,20,1545241636,1545524453,1545241636
9771486,Directory,whatsnew,9770925,whatsnew,,/Users/starver/code/public/cpython/Doc/whatsnew,672,501,20,1545241636,1545524453,1545241636
9770996,Directory,distributing,9770925,distributing,,/Users/starver/code/public/cpython/Doc/distributing,96,501,20,1545241636,1545524453,1545241636
9771011,Directory,extending,9770925,extending,,/Users/starver/code/public/cpython/Doc/extending,288,501,20,1545241636,1545524453,1545241636
9771031,Directory,howto,9770925,howto,,/Users/starver/code/public/cpython/Doc/howto,640,501,20,1545241636,1545524453,1545241636
9770994,Directory,data,9770925,data,,/Users/starver/code/public/cpython/Doc/data,96,501,20,1545241636,1545524453,1545241636
9770930,Directory,c-api,9770925,c-api,,/Users/starver/code/public/cpython/Doc/c-api,1984,501,20,1545241636,1545524453,1545241636
9771428,Directory,reference,9770925,reference,,/Users/starver/code/public/cpython/Doc/reference,416,501,20,1545241636,1545524453,1545241636
9768634,Directory,.git,9768633,.git,,/Users/starver/code/public/cpython/.git,448,501,20,1545241684,1545524453,1545241684
9768664,Directory,objects,9768634,objects,,/Users/starver/code/public/cpython/.git/objects,128,501,20,1545241485,1545524453,1545241485
9768665,Directory,pack,9768664,pack,,/Users/starver/code/public/cpython/.git/objects/pack,128,501,20,1545241636,1545524453,1545241636
9768666,Directory,info,9768664,info,,/Users/starver/code/public/cpython/.git/objects/info,64,501,20,1545241485,1545524453,1545241485
9768635,Directory,info,9768634,info,,/Users/starver/code/public/cpython/.git/info,96,501,20,1545241485,1545524453,1545241485
9770890,Directory,logs,9768634,logs,,/Users/starver/code/public/cpython/.git/logs,128,501,20,1545241636,1545524453,1545241636
9770891,Directory,refs,9770890,refs,,/Users/starver/code/public/cpython/.git/logs/refs,128,501,20,1545241636,1545524453,1545241636
9770899,Directory,heads,9770891,heads,,/Users/starver/code/public/cpython/.git/logs/refs/heads,96,501,20,1545241636,1545524453,1545241636
9770892,Directory,remotes,9770891,remotes,,/Users/starver/code/public/cpython/.git/logs/refs/remotes,96,501,20,1545241636,1545524453,1545241636
9770893,Directory,origin,9770892,origin,,/Users/starver/code/public/cpython/.git/logs/refs/remotes/origin,96,501,20,1545241636,1545524453,1545241636
9768638,Directory,hooks,9768634,hooks,,/Users/starver/code/public/cpython/.git/hooks,416,501,20,1545241485,1545524453,1545241485
9768651,Directory,refs,9768634,refs,,/Users/starver/code/public/cpython/.git/refs,160,501,20,1545241636,1545524453,1545241636
9768652,Directory,heads,9768651,heads,,/Users/starver/code/public/cpython/.git/refs/heads,96,501,20,1545241636,1545524453,1545241636
9768653,Directory,tags,9768651,tags,,/Users/starver/code/public/cpython/.git/refs/tags,64,501,20,1545241485,1545524453,1545241485
9770887,Directory,remotes,9768651,remotes,,/Users/starver/code/public/cpython/.git/refs/remotes,96,501,20,1545241636,1545524453,1545241636
9770888,Directory,origin,9770887,origin,,/Users/starver/code/public/cpython/.git/refs/remotes/origin,96,501,20,1545241636,1545524453,1545241636
9768650,Directory,branches,9768634,branches,,/Users/starver/code/public/cpython/.git/branches,64,501,20,1545241485,1545524453,1545241485
9774794,Directory,Modules,9768633,Modules,,/Users/starver/code/public/cpython/Modules,4096,501,20,1545241637,1545524452,1545241637
9774988,Directory,_sha3,9774794,_sha3,,/Users/starver/code/public/cpython/Modules/_sha3,224,501,20,1545241637,1545524452,1545241637
9774991,Directory,clinic,9774988,clinic,,/Users/starver/code/public/cpython/Modules/_sha3/clinic,96,501,20,1545241637,1545524452,1545241637
9774993,Directory,kcp,9774988,kcp,,/Users/starver/code/public/cpython/Modules/_sha3/kcp,576,501,20,1545241637,1545524452,1545241637
9775131,Directory,expat,9774794,expat,,/Users/starver/code/public/cpython/Modules/expat,800,501,20,1545241637,1545524452,1545241637
9774952,Directory,_io,9774794,_io,,/Users/starver/code/public/cpython/Modules/_io,384,501,20,1545241637,1545524452,1545241637
9774957,Directory,clinic,9774952,clinic,,/Users/starver/code/public/cpython/Modules/_io/clinic,320,501,20,1545241637,1545524452,1545241637
9775011,Directory,_sqlite,9774794,_sqlite,,/Users/starver/code/public/cpython/Modules/_sqlite,640,501,20,1545241637,1545524452,1545241637
9775056,Directory,cjkcodecs,9774794,cjkcodecs,,/Users/starver/code/public/cpython/Modules/cjkcodecs,672,501,20,1545241637,1545524452,1545241637
9775066,Directory,clinic,9775056,clinic,,/Users/starver/code/public/cpython/Modules/cjkcodecs/clinic,96,501,20,1545241637,1545524452,1545241637
9775046,Directory,_xxtestfuzz,9774794,_xxtestfuzz,,/Users/starver/code/public/cpython/Modules/_xxtestfuzz,192,501,20,1545241637,1545524452,1545241637
9775077,Directory,clinic,9774794,clinic,,/Users/starver/code/public/cpython/Modules/clinic,1664,501,20,1545241637,1545524452,1545241637
9774830,Directory,_ctypes,9774794,_ctypes,,/Users/starver/code/public/cpython/Modules/_ctypes,480,501,20,1545241637,1545524452,1545241637
9774858,Directory,libffi_osx,9774830,libffi_osx,,/Users/starver/code/public/cpython/Modules/_ctypes/libffi_osx,320,501,20,1545241637,1545524452,1545241637
9774870,Directory,powerpc,9774858,powerpc,,/Users/starver/code/public/cpython/Modules/_ctypes/libffi_osx/powerpc,224,501,20,1545241637,1545524452,1545241637
9774863,Directory,include,9774858,include,,/Users/starver/code/public/cpython/Modules/_ctypes/libffi_osx/include,256,501,20,1545241637,1545524452,1545241637
9774877,Directory,x86,9774858,x86,,/Users/starver/code/public/cpython/Modules/_ctypes/libffi_osx/x86,192,501,20,1545241637,1545524452,1545241637
9774839,Directory,darwin,9774830,darwin,,/Users/starver/code/public/cpython/Modules/_ctypes/darwin,224,501,20,1545241637,1545524452,1545241637
9774845,Directory,libffi_msvc,9774830,libffi_msvc,,/Users/starver/code/public/cpython/Modules/_ctypes/libffi_msvc,448,501,20,1545241637,1545524452,1545241637
9774800,Directory,_blake2,9774794,_blake2,,/Users/starver/code/public/cpython/Modules/_blake2,288,501,20,1545241637,1545524452,1545241637
9774809,Directory,impl,9774800,impl,,/Users/starver/code/public/cpython/Modules/_blake2/impl,512,501,20,1545241637,1545524452,1545241637
9774806,Directory,clinic,9774800,clinic,,/Users/starver/code/public/cpython/Modules/_blake2/clinic,128,501,20,1545241637,1545524452,1545241637
9774888,Directory,_decimal,9774794,_decimal,,/Users/starver/code/public/cpython/Modules/_decimal,224,501,20,1545241637,1545524452,1545241637
9774936,Directory,tests,9774888,tests,,/Users/starver/code/public/cpython/Modules/_decimal/tests,352,501,20,1545241637,1545524452,1545241637
9774892,Directory,libmpdec,9774888,libmpdec,,/Users/starver/code/public/cpython/Modules/_decimal/libmpdec,1184,501,20,1545241637,1545524452,1545241637
9774912,Directory,literature,9774892,literature,,/Users/starver/code/public/cpython/Modules/_decimal/libmpdec/literature,320,501,20,1545241637,1545524452,1545241637
9774977,Directory,_multiprocessing,9774794,_multiprocessing,,/Users/starver/code/public/cpython/Modules/_multiprocessing,160,501,20,1545241637,1545524452,1545241637
